original_address,lat,lon
"255 81st St, West Des Moines, IA 50266",41.5679204,-93.8202112
"948 73rd St, West Des Moines, IA 50265",41.594082,-93.719844
"3040 220th St, Williams, IA 50271",42.47117557,-93.56566296
"3065 220th St, Williams, IA 50271",42.47117313,-93.56497513
"6900 School St, Windsor Heights, IA 50324",41.5948411,-93.7113687
"3711 Easton Blvd, Des Moines, IA 50317",41.61499202,-93.54183725
"900 E Grand Ave UNIT 502, Des Moines, IA 50319",41.591857,-93.605963
"13805 Johnson Dr, Shawnee, KS 66216",39.02193117,-94.7456423
"2200 N Buckeye Ave, Abilene, KS 67410",38.9386551,-97.21502593
"2322 Fair Rd, Abilene, KS 67410",38.93045275,-97.26078941
"10601 Lee Blvd, Leawood, KS 66211",38.9316009,-94.6181419
"1115 US-54, Andover, KS 67002",37.678632,-97.123459
"Armour Rd, North Kansas City, MO 64116",39.14621593,-94.55332064
"1501 Dearborn St, Augusta, KS 67010",37.6907682,-96.9739761
"7350 E Central Park Ave, Bel Aire, KS 67226",37.77789,-97.253112
"1200 S 134th St, Bonner Springs, KS 66012",39.07727956,-94.8913293
"200 E 3rd St, Bonner Springs, KS 66012",39.05793995,-94.88248458
"2251 S 138th St, Bonner Springs, KS 66012",39.06061455,-94.89595989
"126th and State Avenue, Bonner Springs, KS 66012",39.10654595,-94.86391392
"3301 N Blue Comet Dr, Chanute, KS 66720",37.646819,-95.475653
"1638 Elm St, Eudora, KS 66025",38.93204189,-95.097803
"3801 Emanuel Cleaver II Blvd, Kansas City, MO 64130",39.038215,-94.540509
"32905 W 84th St, De Soto, KS 66018",38.9762094,-94.9675503
"801 E Market St, Derby, KS 67037",37.544191,-97.261959
"1900 E James St, Derby, KS 67037",37.55655845,-97.24147052
"17201 W 87th St Pkwy, Lenexa, KS 66219",38.97099673,-94.78533519
"2524 E Wyatt Earp Blvd, Dodge City, KS 67801",37.7530302,-99.9799633
"2505 E Trail St, Dodge City, KS 67801",37.74578931,-99.98116487
"Forest Park, 900 N Taylor St, El Dorado, KS 67042",37.8283578,-96.855262
"727 Kentucky St, Lawrence, KS 66044",38.9699967,-95.2389145
"6136 Mission Rd, Fairway, KS 66205",39.0176035,-94.630267
"215 N Center St, Gardner, KS 66030",38.8134669,-94.9265067
"7711 Delmar St, Prairie Village, KS 66208",38.990955,-94.634973
"21400 W 153rd St, Olathe, KS 66061",38.8503242,-94.83256003
"525 Sarah Ln, Haysville, KS 67060",37.5671113,-97.35842065
"7415 S Grove St, Haysville, KS 67060",37.56142738,-97.30666571
"in Carey Park, 1601 S Plum St, Hutchinson, KS 67501",38.0305859,-97.9223741
"200 Bills Way, Iola, KS 66749",37.9242774,-95.3816592
"1913 Lacy Dr, Junction City, KS 66441",39.00082,-96.8635207
"730 Osage Ave, Kansas City, KS 66105",39.0845998,-94.62741087
"2901 N 72nd St, Kansas City, KS 66109",39.13991401,-94.74530745
"2810 Metropolitan Ave, Kansas City, KS 66106",39.07335459,-94.66116149
"1818 S 55th St, Kansas City, KS 66106",39.06917786,-94.70537173
"8601 Parallel Pkwy, Kansas City, KS 66112",39.128677,-94.77934825
"2726 Brown Ave, Kansas City, KS 66104",39.14302473,-94.65957798
"1120 Central Ave, Kansas City, KS 66102",39.10186535,-94.6380012
"5033 State Ave, Kansas City, KS 66102",39.11651665,-94.69493602
"1740 Watkins Center Dr, Lawrence, KS 66045",38.9525116,-95.24792927
"1900 W 23rd St, Lawrence, KS 66046",38.94278231,-95.25865105
"1245 E 15th St, Lawrence, KS 66044",38.95642505,-95.22052261
"5200 Clinton Parkway, Lawrence, KS 66047",38.94253854,-95.30283802
"2700 W 27th St, Lawrence, KS 66047",38.93591665,-95.26867961
"1840 Birdie Wy, Lawrence, KS 66047",38.951622,-95.289796
"798 N 1415 Rd, Lawrence, KS 66049",38.941683,-95.353871
"White Trail, Lawrence, KS 66049",38.954795,-95.260629
"4800 Town Center Dr, Leawood, KS 66211",38.9176545,-94.64359668
"2775 US-75, Lebo, KS 66856",38.43062035,-95.72842745
"13600 W 108th St, Lenexa, KS 66215",38.93298789,-94.7434452
"Post Oak Park, 7926 Noland Rd, Lenexa, KS 66215",38.9850676,-94.73848605
"13438 W 62nd Terrace, Shawnee, KS 66216",39.01507859,-94.74051155
"764 E Pancake Blvd, Liberal, KS 67901",37.03853462,-100.9050275
"131 S Kansas Ave, Liberal, KS 67901",37.03862776,-100.9221957
"1000 E Pancake Blvd, Liberal, KS 67901",37.032698,-100.9115915
"105 E 3 St, Linwood, KS 66052",39.0013041,-95.038768
"7508 W Shadow Lakes St, Maize, KS 67101",37.741104,-97.483192
"805 W Carthage St, Meade, KS 67864",37.285569,-100.3488101
"6501 Antioch Rd, Merriam, KS 66202",39.011101,-94.686367
"6040 Slater St, Merriam, KS 66202",39.01964476,-94.68812218
"Victor X Andersen Park, 5930 W 61st St, Mission, KS 66202",39.01903505,-94.654701
"403 S Main St, Mullinville, KS 67109",37.5931727,-99.4758048
"990 E 111th St S, Mulvane, KS 67110",37.490615,-97.22743
"200 Manchester Ave I-135, Newton, KS 67114",38.044408,-97.320767
"1001 US-40, Oakley, KS 67748",39.1187374,-100.8110086
"3285 E US Hwy 50, Garden City, KS 67846",37.961005,-100.833078
"10101 Bond St, Overland Park, KS 66214",38.94508,-94.7177
"10351 Barkley St, Overland Park, KS 66212",38.94097198,-94.66458832
"8800 W 85th St, Overland Park, KS 66212",38.97682885,-94.68892669
"11310 Cody St, Overland Park, KS 66210",38.92308772,-94.72283573
"9713 W 81st Terrace, Overland Park, KS 66204",38.98226639,-94.6978828
"11950 Lowell Ave, Overland Park, KS 66213",38.9123793,-94.67716155
"11902 Lowell Ave, Overland Park, KS 66213",38.91275821,-94.67715718
"6901 Shawnee Mission Pkwy 300, Overland Park, KS 66202",39.01480946,-94.66371992
"State Park Campground Rd, Paola, KS 66071",38.575088,-94.865193
"928 East 61st St N, Park City, KS 67219",37.79571317,-97.32729447
"2431 US-59, Parsons, KS 67357",37.322172,-95.266504
"10867 US-160, Pittsburg, KS 66762",37.38121696,-94.7069591
"4105 NW Lake Dr, Lees Summit, MO 64064",38.9878706,-94.38627014
"4843 Rosewood Dr, Roeland Park, KS 66205",39.04030541,-94.645716
"4850 Rosewood Dr, Roeland Park, KS 66205",39.0408915,-94.64538714
"2250 N Ohio St, Salina, KS 67401",38.87847549,-97.59392416
"2125 N 9th St, Salina, KS 67401",38.87154657,-97.61241877
"1944 N 9th St, Salina, KS 67401",38.8737396,-97.6097223
"2140 W Crawford St, Salina, KS 67401",38.827795,-97.6443557
"222 W 11th St, Kansas City, MO 64105",39.1010001,-94.58593808
"403 N Franklin Ave, Sedgwick, KS 67135",37.91590539,-97.42595843
"120 N Washington Ave, Sedgwick, KS 67135",37.91260094,-97.42316598
"6518 Vista Ave, Shawnee, KS 66218",39.01000315,-94.8187965
"3 Des Moines Ave, South Hutchinson, KS 67505",38.01443091,-97.93801398
"950 Quindaro Blvd, Kansas City, KS 66101",39.13454133,-94.63373757
"10396 126 Rd, Spearville, KS 67876",37.86814057,-99.75283589
"998 Commercial St, Belton, MO 64012",38.81169574,-94.5300075
"500 E 7th St, Strong City, KS 66869",38.40065,-96.533761
"3801 SW Longview Rd, Lees Summit, MO 64081",38.91335362,-94.45824631
"US Hwy 400, 1265 Solar Ave, Garden City, KS 67846",38.00672084,-100.8839415
"255 E Allen St, Valley Center, KS 67147",37.83070888,-97.36926096
"W 103rd St and Hauser St, W 103rd St, Lenexa, KS 66215",35.575723,-97.526369
"221 S Main St, Tonganoxie, KS 66086",39.11091843,-95.08483941
"1205 E Kansas City Rd, Olathe, KS 66061",38.8917775,-94.79866945
"13420 Oak St, Lenexa, KS 66215",38.9597447,-94.74114663
"712 Chapel St, Baldwin City, KS 66006",38.78023988,-95.1877892
"201 E 6th St, Wellsville, KS 66092",38.718659,-95.080082
"455 N Main 11, Wichita, KS 67202",37.692352,-97.34014
"1803 S Seneca St, Wichita, KS 67213",37.66225318,-97.35286671
"6655 E Zimmerly St, Wichita, KS 67207",37.66795641,-97.25880096
"1329 E 16th St N, Wichita, KS 67214",37.71338977,-97.32061711
"205 E Douglas Ave, Wichita, KS 67202",37.68593233,-97.33664769
"304 Circle Dr, Wichita, KS 67218",37.682008,-97.293005
"2820 S Roosevelt St, Wichita, KS 67210",37.64175273,-97.29030587
"3330 N Woodlawn Blvd, Wichita, KS 67220",37.74453863,-97.262193
"9333 E Douglas Ave, Wichita, KS 67207",37.68648118,-97.23302144
"5815 E 9th St N, Wichita, KS 67208",37.70101558,-97.26961885
"2700 Woodland N, Wichita, KS 67204",37.731682,-97.348255
"3405 S Meridian Ave Bldgs 2 and 3, Wichita, KS 67217",37.630847,-97.376705
"3405 S West St, Wichita, KS 67217",37.63292953,-97.38926888
"330 N Mosley St, Wichita, KS 67202",37.6904337,-97.32744345
"1410 S Glendale St, Wichita, KS 67218",37.66722488,-97.27890819
"3725 W 13th St N, Wichita, KS 67203",37.708716,-97.38705487
"854 N Socora St, Wichita, KS 67212",37.696962,-97.43776667
"1340 S Pattie St, Wichita, KS 67211",37.66911422,-97.32233159
"13838 W 21st St N, Wichita, KS 67235",37.72215717,-97.50253637
"1734 S Kansas St, Wichita, KS 67211",37.66038984,-97.31327377
"1901 S Kansas St, Wichita, KS 67211",37.65775589,-97.31422447
"1504 E 21st St N, Wichita, KS 67214",37.72275107,-97.32076057
"2750 E 18th St N, Wichita, KS 67214",37.71742206,-97.30417108
"704 W 13th St N, Wichita, KS 67203",37.70807487,-97.34699831
"4808 W 9th St N, Wichita, KS 67212",37.70173706,-97.39895129
"3405 S Meridian Ave Bldg 1, Wichita, KS 67217",37.6331633,-97.3707539
"402 N Market St, Wichita, KS 67202",37.69281005,-97.33656736
"2060 N Mid Campus Dr, Wichita, KS 67208",37.720096,-97.289117
"1551 N Rock Rd, Wichita, KS 67206",37.7109635,-97.24475663
"6940 Newell St, Wichita, KS 67212",37.69207762,-97.42237012
"1845 Fairmount St, Wichita, KS 67260",37.71934295,-97.28988783
"8101 Marty St, Overland Park, KS 66204",38.9823083,-94.66929946
"4706 Overland Dr, Lawrence, KS 66049",38.97635675,-95.30366087
"Kansas City, KS 66115",39.14035749,-94.61784677
"Olathe, KS 66061",38.89743898,-94.82819076
"Wichita, KS 67216",37.60176004,-97.32051719
"Wichita, KS 67208",37.69739756,-97.28382681
"201 Reservoir Ave, Louisville, KY 40206",38.25484,-85.680684
"4101 Cadillac Ct, Louisville, KY 40213",38.20092015,-85.70192224
"322 Van Voast Ave, Bellevue, KY 41073",39.10626484,-84.47847398
"3615 Cascade Rd, Brownsboro Farm, KY 40241",38.30232495,-85.59477718
"11 Quality Pl, Buckner, KY 40010",38.375789,-85.449354
"5874 Veterans Way, Burlington, KY 41005",39.0235989,-84.70802601
"8637 Lower River Rd, Burlington, KY 41005",38.95779234,-84.82812562
"7615 Camp Ernst Rd, Burlington, KY 41005",38.99508314,-84.713514
"4801 Southside Dr, Louisville, KY 40214",38.1787204,-85.7640971
"1703 S 13th St, Louisville, KY 40210",38.2246293,-85.77665438
"15236 KY-180, Catlettsburg, KY 41129",38.36662486,-82.69890667
"3900 Shelbyville Rd STE 15, Louisville, KY 40207",38.2527039,-85.6547827
"1566 William C Lee Rd, Clarksville, KY 42223",36.61478098,-87.43278554
"4812 Hamburg Pike, Jeffersonville, IN 47130",38.33554333,-85.74254106
"607 S 37th St, Louisville, KY 40211",38.25403825,-85.81309376
"3600 Dutchmans Ln, Louisville, KY 40205",38.22543,-85.65051236
"20 Quality Pl, Buckner, KY 40010",38.373564,-85.449532
"5686 E Alexandria Pike, Cold Spring, KY 41076",39.01994271,-84.42920986
"222 KY-770, Corbin, KY 40701",36.9774269,-84.1162535
"416 Community Dr, Covington, KY 41011",39.04773521,-84.52856996
"501 W Main St, Louisville, KY 40202",38.2573821,-85.75901124
"501 Gatehouse Ln, Douglass Hills, KY 40243",38.23851245,-85.55494789
"3100 Wedgewood Way, Louisville, KY 40220",38.2160307,-85.65136945
"709 Fairdale Rd, Fairdale, KY 40118",38.10794505,-85.75561804
"8607 National Turnpike, Fairdale, KY 40118",38.1251879,-85.74782845
"7200 Nature Park Dr, Florence, KY 41042",38.999101,-84.61724088
"7777 Burlington Pike, Florence, KY 41042",39.00084867,-84.64494356
"247 Beechwood Rd, Fort Mitchell, KY 41017",39.04992443,-84.56171026
"1437 S Ft Thomas Ave, Fort Thomas, KY 41075",39.06019774,-84.45083328
"4380 Nashville Rd, Franklin, KY 42134",36.662784,-86.553178
"2940 Scottsville Rd, Franklin, KY 42134",36.7179075,-86.5254758
"2929 Scottsville Rd, Franklin, KY 42134",36.7162949,-86.5254798
"554 Glendale Hodgenville Rd W, Glendale, KY 42740",37.59845,-85.873371
"58 Glendale Hodgenville Rd W, Glendale, KY 42740",37.595613,-85.8649
"951 Carol Malone Blvd, Grayson, KY 41143",38.3476323,-82.9432272
"1051 Carol Malone Blvd, Grayson, KY 41143",38.31645189,-82.95419384
"750 Carol Malone Blvd, Grayson, KY 41143",38.34077,-82.942325
"205 W Wellington Ave, Louisville, KY 40214",38.1839754,-85.76456629
"325 Veterans Dr, Hanson, KY 42413",37.4163789,-87.4746493
"North rest area, Horse Cave, KY 42749",37.179829,-85.907273
"4000 L and N Turnpike Rd, Horse Cave, KY 42749",37.20107268,-85.93434323
"735 Flint Ridge Rd, Horse Cave, KY 42749",37.20535517,-85.93980741
"10617 Taylorsville Rd, Jeffersontown, KY 40299",38.18991653,-85.55900679
"2299 US-62, Kuttawa, KY 42055",37.07191,-88.12418
"3333 KY-801 S, Morehead, KY 40351",38.08784175,-83.48132781
"Old Highway 192, London, KY 40744",37.126921,-84.081397
"471 W Main St 202, Louisville, KY 40202",38.25620286,-85.75346604
"1920 Goldsmith Ln UNIT 100, Louisville, KY 40218",38.20053165,-85.68323239
"525 E Caldwell St, Louisville, KY 40203",38.23899794,-85.74502806
"1300 Heafer Rd, Louisville, KY 40223",38.2632883,-85.5241499
"1935 Rowan St, Louisville, KY 40203",38.2609833,-85.78185783
"1400 Payne St, Louisville, KY 40206",38.250578,-85.720505
"9400 Mill Brook Rd, Louisville, KY 40223",38.264859,-85.57780444
"2199 Park Boundary Rd, Louisville, KY 40205",38.233892,-85.686116
"930 W Chestnut St, Louisville, KY 40203",38.2497185,-85.7673515
"2400 Crittenden Dr, Louisville, KY 40217",38.210932,-85.751323
"133 N Charlton St, Louisville, KY 40206",38.2551932,-85.7192451
"11500-11708 Cedardale Rd, Louisville, KY 40223",38.25272369,-85.53802162
"2305 Douglass Blvd, Louisville, KY 40205",38.2301443,-85.68595871
"531 Franklin St, Louisville, KY 40202",38.256975,-85.740281
"3037 40299, 3101 Bluebird Ln, Louisville, KY 40299",38.19892315,-85.56238833
"1860 Mellwood Ave, Louisville, KY 40206",38.2627901,-85.71320657
"4709 Lowe Rd, Louisville, KY 40220",38.2232439,-85.60384308
"555 S 2nd St, Louisville, KY 40202",38.24893035,-85.7541415
"3000 Freys Hill Rd, Louisville, KY 40241",38.2862661,-85.55822745
"1201 Herr Ln Unit 180A, Louisville, KY 40222",38.2678653,-85.6127246
"8703 Ferndale Rd, Louisville, KY 40291",38.15788715,-85.60103703
"3512 Fincastle Rd, Louisville, KY 40213",38.2076257,-85.71616191
"2400 Lime Kiln Ln, Louisville, KY 40222",38.28642115,-85.629189
"4620 Taylorsville Rd, Louisville, KY 40220",38.2165121,-85.59695779
"2440 Grinstead Dr, Louisville, KY 40204",38.24386223,-85.70466891
"920 Blankenbaker Pkwy, Middletown, KY 40243",38.228281,-85.545446
"1300 W Muhammad Ali Blvd, Louisville, KY 40203",38.2523747,-85.7729596
"640 N 27th St, Louisville, KY 40212",38.273585,-85.79120764
"2800 Fordhaven Rd, Louisville, KY 40214",38.1485506,-85.81152332
"2411 Bowman Ave, Louisville, KY 40217",38.21057445,-85.75191417
"4810 Exeter Ave, Louisville, KY 40218",38.18068265,-85.67060647
"816 E Broadway, Louisville, KY 40204",38.2443425,-85.7386214
"5008 E Indian Trail, Louisville, KY 40218",38.1830332,-85.6664702
"10235 Timberwood Cir, Louisville, KY 40223",38.2314822,-85.56603401
"745 Cochran Hill Rd, Louisville, KY 40206",38.24332895,-85.694497
"3101 Rock Creek Dr, Louisville, KY 40207",38.241994,-85.671454
"600 E Oak St, Louisville, KY 40203",38.233921,-85.745634
"3229 Larkwood Ave, Louisville, KY 40212",38.25773823,-85.80625519
"11440 Bluegrass Pkwy, Louisville, KY 40299",38.2201229,-85.5437275
"5930 Six Mile Ln, Louisville, KY 40218",38.1959511,-85.64950986
"3621 Southern Ave, Louisville, KY 40211",38.23306315,-85.81594946
"1701 Knights Way, Louisville, KY 40205",38.22096805,-85.70636754
"3716 St Francis Ave, Louisville, KY 40218",38.1937472,-85.6591261
"1600 St Catherine St, Louisville, KY 40210",38.23930775,-85.78086951
"714 S Clay St, Louisville, KY 40203",38.2441703,-85.7418004
"416 E Chestnut St, Louisville, KY 40202",38.247371,-85.7462026
"1051 S 23rd St, Louisville, KY 40210",38.2418173,-85.7915775
"700 Eastern Blvd, Clarksville, IN 47129",38.30148273,-85.76322945
"120 W Fairmont Ave, Louisville, KY 40214",38.19509585,-85.76221511
"545 S 2nd St, Louisville, KY 40202",38.2496642,-85.75396926
"808 Elm St, Ludlow, KY 41016",39.08773615,-84.55747776
"8000 Air Commerce Dr, Louisville, KY 40219",38.134297,-85.719109
"1 Robsion Park Dr, Lyndon, KY 40222",38.2639263,-85.6034043
"95 Free Henry Ford Rd, Madisonville, KY 42431",37.255628,-87.4492474
"4248 KY-9, Maysville, KY 41056",39.00828,-84.461506
"416 W Martin L King Hwy, Maysville, KY 41056",38.632924,-83.796274
"4248 AA Hwy, Maysville, KY 41056",38.64818293,-83.87017389
"6830 Franklin Lebanon Rd, Franklin, OH 45005",39.54198447,-84.29169256
"3000 US-25E, Middlesboro, KY 40965",36.707656,-83.696202
"321 Townepark Cir Ste 100, Louisville, KY 40243",38.2403786,-85.5186191
"1000 E Market St, Louisville, KY 40206",38.2524961,-85.73377923
"2911 Taylor Blvd, Louisville, KY 40208",38.20813395,-85.77377235
"1501-1599 Castlewood Ave, Louisville, KY 40204",38.23076063,-85.72013699
"18750 Herndon Oak Grove Rd, Oak Grove, KY 42262",36.6972596,-87.4546034
"11725 Fort Campbell Blvd, Oak Grove, KY 42262",36.70489955,-87.45585179
"11700 Fort Campbell Blvd, Oak Grove, KY 42262",36.70508014,-87.45590443
"8190 Pembroke Oak Grove Rd, Oak Grove, KY 42262",36.6784903,-87.4048158
"7050 Benton Rd, Paducah, KY 42003",36.9945588,-88.51346963
"414 Perrin Ln, Jeffersonville, IN 47130",38.29466969,-85.70527704
"11000 Brownsboro Rd, Prospect, KY 40059",38.32906775,-85.56241117
"3060 Owingsville Rd, Mt Sterling, KY 40353",38.08612525,-83.89819514
"14260 US-41, Robards, KY 42452",37.67425957,-87.52381738
"313 Porter Rd, Sadieville, KY 40370",38.3799063,-84.5726736
"1090 Cedar Grove Rd, Shepherdsville, KY 40165",37.979504,-85.6944413
"2050 E Blue Lick Rd, Shepherdsville, KY 40165",38.0183309,-85.7239161
"4019 Dixie Hwy, Shively, KY 40216",38.19002035,-85.80727564
"450 E Western Ave, Sonora, KY 42776",37.52247455,-85.88260105
"301 W Walnut St, Southgate, KY 41071",39.066341,-84.48094038
"10 Pin Lane, St Matthews, KY 40207",38.252918,-85.623225
"301 S 12th St, Louisville, KY 40203",38.255158,-85.770165
"10040 Hempsteade Dr, Union, KY 41091",38.94920589,-84.65463363
"2411 Parkdale Ave, Louisville, KY 40220",38.23579475,-85.62097571
"2201 Lakeland Rd, Louisville, KY 40241",38.27757265,-85.55606885
"1614 Cypress St, Louisville, KY 40210",38.2280143,-85.80074697
"Fredericks Landing, Wilder, KY 41076",39.05073083,-84.4912851
"481 West Highway 92, Williamsburg, KY 40769",36.721778,-84.169241
"10630 Watterson Trail, Louisville, KY 40299",38.1968579,-85.56067523
"Blue Ridge Manor, KY 40223",38.2431264,-85.5630158
"Louisville, KY 40211",38.24243483,-85.81141196
"130 Roosevelt Way, New Orleans, LA 70112",29.95449333,-90.07221976
"8001 W St Bernard Hwy B, Arabi, LA 70032",29.9479297,-89.9919509
"7301 E Texas St, Bossier City, LA 71111",32.54344147,-93.64178084
"2112 Rees St, Breaux Bridge, LA 70517",30.29321174,-91.91498393
"1025 Smede Hwy, Broussard, LA 70518",30.09471952,-91.93793042
"1144 Hwy 90 E, Broussard, LA 70518",30.099908,-91.940469
"1040 Hughes Rd, Broussard, LA 70518",30.08746725,-91.9353963
"1339 SE Evangeline Thruway, Broussard, LA 70518",30.0810351,-91.9381451
"537 LA-151, Calhoun, LA 71225",32.49835683,-92.35982156
"5303 Paris Rd, Chalmette, LA 70043",29.97135965,-89.94930482
"2529 General Meyer Ave, New Orleans, LA 70114",29.9418188,-90.03005437
"9002 LA-13 Ste 1, Crowley, LA 70526",30.1987782,-92.3628548
"2011 Rice Capital Pkwy, Crowley, LA 70526",30.2378836,-92.37411086
"3002 Daulaut Dr, Duson, LA 70529",30.234219,-92.192428
"114 Jasmine Rd, Egan, LA 70531",30.244597,-92.513464
"438 Trumps Rd, Egan, LA 70531",30.22589275,-92.53237651
"9510 Greenwood Rd, Greenwood, LA 71033",32.44366322,-93.97879526
"9600 US-80, Greenwood, LA 71033",32.444594,-93.983099
"8560 Greenwood Rd, Greenwood, LA 71033",32.44641865,-93.93579355
"1119 Lowe-Grout Rd, Iowa, LA 70647",30.2566107,-93.01380095
"3522 Tulane Ave, New Orleans, LA 70119",29.96610979,-90.09977379
"1823 Elton Rd, Jennings, LA 70546",30.2425597,-92.6643318
"1701 N University Ave, Lafayette, LA 70507",30.252192,-92.036947
"9420 US-65, Lake Providence, LA 71254",32.82370599,-91.21424134
"11825 LA-308, Larose, LA 70373",29.57717555,-90.39241242
"2200 Main St, Logansport, LA 71049",31.97446451,-93.98412156
"7340 Westbank Expy 200, Marrero, LA 70072",29.8944498,-90.1276544
"5851 5th Ave, Marrero, LA 70072",29.8901841,-90.1094397
"6691 Riverside Dr, Metairie, LA 70003",30.01043295,-90.22019084
"320 Metairie-Hammond Hwy, Metairie, LA 70005",30.01985363,-90.12444437
"1703 State Rte 531, Minden, LA 71055",32.55843219,-93.24975881
"715 US-90, New Iberia, LA 70560",29.8825,-91.666
"1616 Fats Domino Ave, New Orleans, LA 70117",29.96634374,-90.0139976
